cats	Index	Forms	Notes_id	Dutch	English	Indonesian	v1894	v1904/1911	v1931	Swadesh	Swadesh_orig	remark	nt_form	nt_eng	nt_idn	nt_pos	nt_comment	nt_pc	Concepticon_Gloss	Concepticon_ID	concept_url
the Nias 1911 list	1216	ohe	90	dragen (in de hand)	to carry in the hand	membawa (menggenggam)	-	132	852	FALSE			ohe						CARRY IN HAND	412	https://concepticon.clld.org/parameters/412
the Nias 1911 list	1216	molohe	90	dragen (in de hand)	to carry in the hand	membawa (menggenggam)	-	132	852	FALSE			molohe						CARRY IN HAND	412	https://concepticon.clld.org/parameters/412
the Nias 1911 list	1216	doro	90	dragen (in de hand)	to carry in the hand	membawa (menggenggam)	-	132	852	FALSE			doro						CARRY IN HAND	412	https://concepticon.clld.org/parameters/412
the Nias 1911 list	1216	mondroro	90	dragen (in de hand)	to carry in the hand	membawa (menggenggam)	-	132	852	FALSE			mondroro						CARRY IN HAND	412	https://concepticon.clld.org/parameters/412
the Nias 1911 list	1216	fataloe'i	90	dragen (in de hand)	to carry in the hand	membawa (menggenggam)	-	132	852	FALSE			fataloe'i	in a sling					CARRY IN HAND	412	https://concepticon.clld.org/parameters/412
the Nias 1911 list	1220	loe'i	NA	dragen (op de rug)	to carry on the back	memikul (di punggung)	130	132	-	FALSE									CARRY ON BACK	465	https://concepticon.clld.org/parameters/465
the Nias 1911 list	1220	moloe'i	NA	dragen (op de rug)	to carry on the back	memikul (di punggung)	130	132	-	FALSE									CARRY ON BACK	465	https://concepticon.clld.org/parameters/465
the Nias 1911 list	1221	talagoei	NA	dragen (voor de buik)	to carry in front of oneself	menggendong di muka (memeluk)	130	132	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	1221	manalagoei woloke	NA	dragen (voor de buik)	to carry in front of oneself	menggendong di muka (memeluk)	130	132	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	1223	lô môrô	NA	wakker zijn	to be awake	bangun, terjaga, tidak tidur	757	775	-	FALSE									AWAKE	825	https://concepticon.clld.org/parameters/825
the Nias 1911 list	1224	taragô	91	bewaken	to guard, to watch	menjaga	757	775	854	FALSE			taragô						GUARD	1940	https://concepticon.clld.org/parameters/1940
the Nias 1911 list	1224	manaro	91	bewaken	to guard, to watch	menjaga	757	775	854	FALSE			manaro						GUARD	1940	https://concepticon.clld.org/parameters/1940
the Nias 1911 list	1224	ana'aisi	91	bewaken	to guard, to watch	menjaga	757	775	854	FALSE			ana'aisi						GUARD	1940	https://concepticon.clld.org/parameters/1940
the Nias 1911 list	1224	mana'a	91	bewaken	to guard, to watch	menjaga	757	775	854	FALSE			mana'a						GUARD	1940	https://concepticon.clld.org/parameters/1940
the Nias 1911 list	1225	manaronaro	NA	loeren	to spy	mengintai	758	776	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	1227	rongo	NA	horen	to hear	mendengar	-	777	856	TRUE	hear								HEAR	1408	https://concepticon.clld.org/parameters/1408
the Nias 1911 list	1227	mondrongo	NA	horen	to hear	mendengar	-	777	856	TRUE	hear								HEAR	1408	https://concepticon.clld.org/parameters/1408
the Nias 1911 list	1228	ila	92	zien	to see	melihat	-	778	857	TRUE			ila						SEE	1409	https://concepticon.clld.org/parameters/1409
the Nias 1911 list	1228	mangila	92	zien	to see	melihat	-	778	857	TRUE			mangila						SEE	1409	https://concepticon.clld.org/parameters/1409
the Nias 1911 list	1228	zira	92	zien	to see	melihat	-	778	857	TRUE			zira						SEE	1409	https://concepticon.clld.org/parameters/1409
the Nias 1911 list	1228	manira	92	zien	to see	melihat	-	778	857	TRUE			manira						SEE	1409	https://concepticon.clld.org/parameters/1409
the Nias 1911 list	1229	ago	NA	ruiken	to smell	mencium	-	779	858	TRUE	smell								SMELL (PERCEIVE)	1586	https://concepticon.clld.org/parameters/1586
the Nias 1911 list	1229	mangago	NA	ruiken	to smell	mencium	-	779	858	TRUE	smell								SMELL (PERCEIVE)	1586	https://concepticon.clld.org/parameters/1586
the Nias 1911 list	1233	sowo	NA	slurpen	to slurp	menghirup	-	780	862	FALSE									CONSUME (DRINK OR EAT)	2787	https://concepticon.clld.org/parameters/2787
the Nias 1911 list	1233	manowo	NA	slurpen	to slurp	menghirup	-	780	862	FALSE									CONSUME (DRINK OR EAT)	2787	https://concepticon.clld.org/parameters/2787
the Nias 1911 list	1234	singongô	93	snuiten	to blow the nose	membuang ingus	-	781	-	FALSE							prefix		BLOW (WITH NOSE)	2679	https://concepticon.clld.org/parameters/2679
the Nias 1911 list	1234	maningogô	93	snuiten	to blow the nose	membuang ingus	-	781	-	FALSE							prefix		BLOW (WITH NOSE)	2679	https://concepticon.clld.org/parameters/2679
the Nias 1911 list	1236/1237	fa'ago bawa	NA	kussen, snuiven <unsp.>			-	782	-	FALSE									NA	NA	NA
the Nias 1911 list	1238	omasi'ô	NA	liefhebben (iemd.)	to love	mencintai, mengasihi	158	163	865	FALSE									LOVE	923	https://concepticon.clld.org/parameters/923
the Nias 1911 list	1238	mangomasi'ô	NA	liefhebben (iemd.)	to love	mencintai, mengasihi	158	163	865	FALSE									LOVE	923	https://concepticon.clld.org/parameters/923
the Nias 1911 list	1239	fatioe dôdô	NA	haten	to hate	benci	159	164	-	FALSE									HATE	1607	https://concepticon.clld.org/parameters/1607
the Nias 1911 list	1239	fatôtôi dôdô	NA	haten	to hate	benci	159	164	-	FALSE									HATE	1607	https://concepticon.clld.org/parameters/1607
the Nias 1911 list	1240	olohoe	NA	jaloers	jealous	cemburu, iri hati	160	165	-	FALSE									JEALOUS	2821	https://concepticon.clld.org/parameters/2821
the Nias 1911 list	1240	olohoe dôdô	NA	jaloers	jealous	cemburu, iri hati	160	165	-	FALSE									JEALOUS	2821	https://concepticon.clld.org/parameters/2821
the Nias 1911 list	1243	omasi	NA	willen	to want	hendak	772	798	867	FALSE									WANT	1784	https://concepticon.clld.org/parameters/1784
the Nias 1911 list	1244	edôna	NA	iets willen	to want something	menghendaki sesuatu	772	798	-	FALSE									WANT	1784	https://concepticon.clld.org/parameters/1784
the Nias 1911 list	1245	bokai	94	openen	to open	membuka	760	784	868	FALSE			bokai						OPEN	1156	https://concepticon.clld.org/parameters/1156
the Nias 1911 list	1245	mamokai	94	openen	to open	membuka	760	784	868	FALSE			mamokai						OPEN	1156	https://concepticon.clld.org/parameters/1156
the Nias 1911 list	1245	foto'ô	94	openen	to open	membuka	760	784	868	FALSE			foto'ô						OPEN	1156	https://concepticon.clld.org/parameters/1156
the Nias 1911 list	1245	manoto	94	openen	to open	membuka	760	784	868	FALSE			manoto						OPEN	1156	https://concepticon.clld.org/parameters/1156
the Nias 1911 list	1246	doehô	95	dicht doen	to close	menutup	761	785	869	FALSE			doehô						SHUT	1046	https://concepticon.clld.org/parameters/1046
the Nias 1911 list	1246	mondroehô	95	dicht doen	to close	menutup	761	785	869	FALSE			mondroehô						SHUT	1046	https://concepticon.clld.org/parameters/1046
the Nias 1911 list	1246	lago'ô	95	dicht doen	to close	menutup	761	785	869	FALSE			lago'ô						SHUT	1046	https://concepticon.clld.org/parameters/1046
the Nias 1911 list	1246	molagǒ'ô	95	dicht doen	to close	menutup	761	785	869	FALSE			molagǒ'ô				with a lid		SHUT	1046	https://concepticon.clld.org/parameters/1046
the Nias 1911 list	1251	babaja	96	raken	to hit, to touch	mengenai, menyentuh	763	787	874	TRUE	hit		babaja						HIT	1433	https://concepticon.clld.org/parameters/1433
the Nias 1911 list	1251	mombambaja	96	raken	to hit, to touch	mengenai, menyentuh	763	787	874	TRUE	hit		mombambaja						HIT	1433	https://concepticon.clld.org/parameters/1433
the Nias 1911 list	1251	baja	96	raken	to hit, to touch	mengenai, menyentuh	763	787	874	TRUE	hit		baja						HIT	1433	https://concepticon.clld.org/parameters/1433
the Nias 1911 list	1251	mombaja	96	raken	to hit, to touch	mengenai, menyentuh	763	787	874	TRUE	hit		mombaja						HIT	1433	https://concepticon.clld.org/parameters/1433
the Nias 1911 list	1253-1255	fato	NA	breken <unsp.>			764	788	876	FALSE									NA	NA	NA
the Nias 1911 list	1253-1255	mamato	NA	breken <unsp.>			764	788	876	FALSE									NA	NA	NA
the Nias 1911 list	1259	ohete	97	knijpen, persen	to pinch, to squeeze	menjepit, menekan	-	789	878	TRUE	squeeze		ohete						SQUEEZE	1414	https://concepticon.clld.org/parameters/1414
the Nias 1911 list	1259	mogete	97	knijpen, persen	to pinch, to squeeze	menjepit, menekan	-	789	878	TRUE	squeeze		mogete						SQUEEZE	1414	https://concepticon.clld.org/parameters/1414
the Nias 1911 list	1259	fachete	97	knijpen, persen	to pinch, to squeeze	menjepit, menekan	-	789	878	TRUE	squeeze		fachete						SQUEEZE	1414	https://concepticon.clld.org/parameters/1414
the Nias 1911 list	1260/1261	bôrôgô	98	beginnen <unsp.>	to start	mulai	765	790	879	FALSE			bôrôgô						START	3449	https://concepticon.clld.org/parameters/3449
the Nias 1911 list	1260/1261	bôrôtaigô	98	beginnen <unsp.>	to start	mulai	765	790	879	FALSE			bôrôtaigô						START	3449	https://concepticon.clld.org/parameters/3449
the Nias 1911 list	1260/1261	mamôtaigò	98	beginnen <unsp.>	to start	mulai	765	790	879	FALSE			mamôtaigò						START	3449	https://concepticon.clld.org/parameters/3449
the Nias 1911 list	1262/1263	bato	NA	eindigen <unsp.>	to end	berakhir	766	791	880	FALSE									CEASE OR FINISH	2115	https://concepticon.clld.org/parameters/2115
the Nias 1911 list	1262/1263	mambato	NA	eindigen <unsp.>	to end	berakhir	766	791	880	FALSE									CEASE OR FINISH	2115	https://concepticon.clld.org/parameters/2115
the Nias 1911 list	1262/1263	bôhôi	NA	eindigen <unsp.>	to end	berakhir	766	791	880	FALSE									CEASE OR FINISH	2115	https://concepticon.clld.org/parameters/2115
the Nias 1911 list	1262/1263	mambôhôi	NA	eindigen <unsp.>	to end	berakhir	766	791	880	FALSE									CEASE OR FINISH	2115	https://concepticon.clld.org/parameters/2115
the Nias 1911 list	1264	bôbô	NA	binden (op allerlei wijzen)	to bind, to tie	mengikat	767	792	881	TRUE	tie								TIE	1917	https://concepticon.clld.org/parameters/1917
the Nias 1911 list	1264	mamôbô	NA	binden (op allerlei wijzen)	to bind, to tie	mengikat	767	792	881	TRUE	tie								TIE	1917	https://concepticon.clld.org/parameters/1917
the Nias 1911 list	1265	bini'ô	NA	verbergen (iets)	to hide (something to hide)	menyembunyikan (sesuatu)	768	793	882	FALSE									HIDE (CONCEAL)	602	https://concepticon.clld.org/parameters/602
the Nias 1911 list	1265	mamini'ô	NA	verbergen (iets)	to hide (something to hide)	menyembunyikan (sesuatu)	768	793	882	FALSE									HIDE (CONCEAL)	602	https://concepticon.clld.org/parameters/602
the Nias 1911 list	1266	bini'ô	93	zich verbergen	to hide	bersembunyi	768	793	883	FALSE							prefix		HIDE	2486	https://concepticon.clld.org/parameters/2486
the Nias 1911 list	1266	mamini'ô	93	zich verbergen	to hide	bersembunyi	768	793	883	FALSE							prefix		HIDE	2486	https://concepticon.clld.org/parameters/2486
the Nias 1911 list	1267	sofoe	NA	vragen	to ask	bertanya	148	153	884	FALSE									ASK (INQUIRE)	1309	https://concepticon.clld.org/parameters/1309
the Nias 1911 list	1267	manofoe	NA	vragen	to ask	bertanya	148	153	884	FALSE									ASK (INQUIRE)	1309	https://concepticon.clld.org/parameters/1309
the Nias 1911 list	1268	tema li	NA	antwoorden	to answer	menjawab	149	154	885	FALSE									ANSWER	1275	https://concepticon.clld.org/parameters/1275
the Nias 1911 list	1268	manema li	NA	antwoorden	to answer	menjawab	149	154	885	FALSE									ANSWER	1275	https://concepticon.clld.org/parameters/1275
the Nias 1911 list	1269	sofoe	NA	vragen om iets	to ask for	meminta	769	794	886	FALSE									ASK (REQUEST)	1828	https://concepticon.clld.org/parameters/1828
the Nias 1911 list	1269	manofoe	NA	vragen om iets	to ask for	meminta	769	794	886	FALSE									ASK (REQUEST)	1828	https://concepticon.clld.org/parameters/1828
the Nias 1911 list	1270	lô edôna	NA	weigeren	to refuse	menolak	770	795	887	FALSE									REFUSE	49	https://concepticon.clld.org/parameters/49
the Nias 1911 list	1270	lô fatehe	NA	weigeren	to refuse	menolak	770	795	887	FALSE									REFUSE	49	https://concepticon.clld.org/parameters/49
the Nias 1911 list	1271	limo	99	bedriegen	to cheat, to deceive	menipu	771	796	888	FALSE			limo						DECEIVE	3230	https://concepticon.clld.org/parameters/3230
the Nias 1911 list	1271	molimo	99	bedriegen	to cheat, to deceive	menipu	771	796	888	FALSE			molimo						DECEIVE	3230	https://concepticon.clld.org/parameters/3230
the Nias 1911 list	1271	falimo	99	bedriegen	to cheat, to deceive	menipu	771	796	888	FALSE			falimo						DECEIVE	3230	https://concepticon.clld.org/parameters/3230
the Nias 1911 list	1272	laoe waja	NA	liegen	to tell lies	berdusta	-	797	889	FALSE									LIE (MISLEAD)	601	https://concepticon.clld.org/parameters/601
the Nias 1911 list	1276	toenoe	100	verbranden (overg.)	to burn (tr.)	membakar (tr.)	759	783	893	TRUE	burn		toenoe						BURN (SOMETHING)	141	https://concepticon.clld.org/parameters/141
the Nias 1911 list	1276	manoenoe	100	verbranden (overg.)	to burn (tr.)	membakar (tr.)	759	783	893	TRUE	burn		manoenoe						BURN (SOMETHING)	141	https://concepticon.clld.org/parameters/141
the Nias 1911 list	1276	chozi	100	verbranden (overg.)	to burn (tr.)	membakar (tr.)	759	783	893	TRUE	burn		chozi						BURN (SOMETHING)	141	https://concepticon.clld.org/parameters/141
the Nias 1911 list	1276	mogozi	100	verbranden (overg.)	to burn (tr.)	membakar (tr.)	759	783	893	TRUE	burn		mogozi						BURN (SOMETHING)	141	https://concepticon.clld.org/parameters/141
the Nias 1911 list	1277	hoemola	NA	branden (onoverg.)	to burn (intr.)	sedang terbakar (intr.)	759	783	894	TRUE	burn								BURNING	1428	https://concepticon.clld.org/parameters/1428
the Nias 1911 list	1277	achozi	NA	branden (onoverg.)	to burn (intr.)	sedang terbakar (intr.)	759	783	894	TRUE	burn								BURNING	1428	https://concepticon.clld.org/parameters/1428
the Nias 1911 list	1278	ko'o	NA	graven	to dig	menggali	773	799	895	TRUE	dig								DIG	1418	https://concepticon.clld.org/parameters/1418
the Nias 1911 list	1278	mogo'o	NA	graven	to dig	menggali	773	799	895	TRUE	dig								DIG	1418	https://concepticon.clld.org/parameters/1418
the Nias 1911 list	1284	roegi	101	aankomen	to arrive	tiba	674	688	901	FALSE			roegi				so, pronoun ofeta		ARRIVE	1387	https://concepticon.clld.org/parameters/1387
the Nias 1911 list	1284	mondroegi	101	aankomen	to arrive	tiba	674	688	901	FALSE			mondroegi				so, pronoun ofeta		ARRIVE	1387	https://concepticon.clld.org/parameters/1387
the Nias 1911 list	1286	mofanô	102	vertrekken	to depart	berangkat	675	690	903	FALSE			mofanô						LEAVE	1752	https://concepticon.clld.org/parameters/1752
the Nias 1911 list	1286	aheta	102	vertrekken	to depart	berangkat	675	690	903	FALSE			aheta						LEAVE	1752	https://concepticon.clld.org/parameters/1752
the Nias 1911 list	1286	aheba	102	vertrekken	to depart	berangkat	675	690	903	FALSE			aheba						LEAVE	1752	https://concepticon.clld.org/parameters/1752
the Nias 1911 list	1291	bago	103	slaan (op allerlei wijzen, bv. met de vlakke hand, met een stok, met een buigzaam, voorwerp enz.)	to hit (to beat, to slap, etc.)	memukul (menampar meninju dll.)	792	694/786	907	TRUE	hit		bago						STRIKE OR BEAT	2133	https://concepticon.clld.org/parameters/2133
the Nias 1911 list	1291	mamgo	103	slaan (op allerlei wijzen, bv. met de vlakke hand, met een stok, met een buigzaam, voorwerp enz.)	to hit (to beat, to slap, etc.)	memukul (menampar meninju dll.)	792	694/786	907	TRUE	hit		mamgo						STRIKE OR BEAT	2133	https://concepticon.clld.org/parameters/2133
the Nias 1911 list	1291	bôzi	103	slaan (op allerlei wijzen, bv. met de vlakke hand, met een stok, met een buigzaam, voorwerp enz.)	to hit (to beat, to slap, etc.)	memukul (menampar meninju dll.)	792	694/786	907	TRUE	hit		bôzi						STRIKE OR BEAT	2133	https://concepticon.clld.org/parameters/2133
the Nias 1911 list	1291	manôzi	103	slaan (op allerlei wijzen, bv. met de vlakke hand, met een stok, met een buigzaam, voorwerp enz.)	to hit (to beat, to slap, etc.)	memukul (menampar meninju dll.)	792	694/786	907	TRUE	hit		manôzi						STRIKE OR BEAT	2133	https://concepticon.clld.org/parameters/2133
the Nias 1911 list	1291	baja	103	slaan (op allerlei wijzen, bv. met de vlakke hand, met een stok, met een buigzaam, voorwerp enz.)	to hit (to beat, to slap, etc.)	memukul (menampar meninju dll.)	792	694/786	907	TRUE	hit		baja						STRIKE OR BEAT	2133	https://concepticon.clld.org/parameters/2133
the Nias 1911 list	1291	mombaja	103	slaan (op allerlei wijzen, bv. met de vlakke hand, met een stok, met een buigzaam, voorwerp enz.)	to hit (to beat, to slap, etc.)	memukul (menampar meninju dll.)	792	694/786	907	TRUE	hit		mombaja						STRIKE OR BEAT	2133	https://concepticon.clld.org/parameters/2133
the Nias 1911 list	1292	laoe mbalô	NA	wreken	to take revenge	membalas dendam	681	696	908	FALSE									REVENGE	495	https://concepticon.clld.org/parameters/495
the Nias 1911 list	1292	molaoe balô	NA	wreken	to take revenge	membalas dendam	681	696	908	FALSE									REVENGE	495	https://concepticon.clld.org/parameters/495
the Nias 1911 list	1293	sara	NA	een	one	satu	870	885	909	TRUE									ONE	1493	https://concepticon.clld.org/parameters/1493
the Nias 1911 list	1294	doea	NA	twee	two	dua	871	886	910	TRUE									TWO	1498	https://concepticon.clld.org/parameters/1498
the Nias 1911 list	1295	tôloe	NA	drie	three	tiga	872	887	911	TRUE									THREE	492	https://concepticon.clld.org/parameters/492
the Nias 1911 list	1296	ôfa	NA	vier	four	empat	873	888	912	TRUE		enpat (typo)							FOUR	1500	https://concepticon.clld.org/parameters/1500
the Nias 1911 list	1297	lima	NA	vijf	five	lima	874	889	913	TRUE									FIVE	493	https://concepticon.clld.org/parameters/493
the Nias 1911 list	1298	ônô	NA	zes	six	enam	875	890	914	TRUE									SIX	1703	https://concepticon.clld.org/parameters/1703
the Nias 1911 list	1299	fitoe	NA	zeven	seven	tujuh	876	891	915	TRUE									SEVEN	1704	https://concepticon.clld.org/parameters/1704
the Nias 1911 list	1300	ŵaloe	NA	acht	eight	delapan	877	892	916	TRUE									EIGHT	1705	https://concepticon.clld.org/parameters/1705
the Nias 1911 list	1301	siŵa	NA	negen	nine	sembilan	878	893	917	TRUE									NINE	1483	https://concepticon.clld.org/parameters/1483
the Nias 1911 list	1302	foeloe	NA	tien	ten	sepuluh	879	894	918	TRUE									TEN	1515	https://concepticon.clld.org/parameters/1515
the Nias 1911 list	1303	felezara	NA	elf	eleven	sebelas	880	895	919	TRUE									ELEVEN	1706	https://concepticon.clld.org/parameters/1706
the Nias 1911 list	1304	felendroea	NA	twaalf	twelve	dua belas	881	896	920	TRUE									TWELVE	1707	https://concepticon.clld.org/parameters/1707
the Nias 1911 list	1305	feledôloe	NA	dertien	thirteen	tiga belas	882	897	921	FALSE									THIRTEEN	1708	https://concepticon.clld.org/parameters/1708
the Nias 1911 list	1310	feleŵaloe	NA	achttien	eighteen	delapan belas	887	898	-	FALSE									EIGHTEEN	1713	https://concepticon.clld.org/parameters/1713
the Nias 1911 list	1311	feleziŵa	NA	negentien	nineteen	sembilan belas	888	899	922	FALSE									NINETEEN	1714	https://concepticon.clld.org/parameters/1714
the Nias 1911 list	1312	doea woeloe	NA	twintig	twenty	dua puluh	889	900	923	TRUE									TWENTY	1710	https://concepticon.clld.org/parameters/1710
the Nias 1911 list	1313	doeawoeloe a sara	NA	eenentwintig	twenty one	dua puluh satu	890	901	-	FALSE									TWENTY ONE	1734	https://concepticon.clld.org/parameters/1734
the Nias 1911 list	1315	doeawoeloe a lima	NA	vijfentwintig	twenty five	dua puluh lima	891	902	-	FALSE									TWENTY FIVE	1738	https://concepticon.clld.org/parameters/1738
the Nias 1911 list	1316	tôloe ngafoeloe	NA	dertig	thirty	tiga puluh	892	903	925	FALSE									THIRTY	1715	https://concepticon.clld.org/parameters/1715
the Nias 1911 list	1317	ôfawoeloe	NA	veertig	fourty	empat puluh	893	904	926	FALSE									FORTY	1716	https://concepticon.clld.org/parameters/1716
the Nias 1911 list	1318	lima woeloe	NA	vijftig	fifty	lima puluh	894	905	927	FALSE									FIFTY	1717	https://concepticon.clld.org/parameters/1717
the Nias 1911 list	1319	ônâ ngafoeloe	NA	zestig	sixty	enam puluh	895	906	928	FALSE									SIXTY	1718	https://concepticon.clld.org/parameters/1718
the Nias 1911 list	1323	otoe	NA	honderd	hundred	seratus	896	907	932	TRUE									HUNDRED	1634	https://concepticon.clld.org/parameters/1634
the Nias 1911 list	1324	hônô	NA	duizend	thousand	seribu	897	908	933	TRUE									THOUSAND	1843	https://concepticon.clld.org/parameters/1843
the Nias 1911 list	1325	liwoe	NA	tienduizend	ten thousand	sepuluh ribu	898	909	934	FALSE									TEN THOUSAND	2078	https://concepticon.clld.org/parameters/2078
the Nias 1911 list	1325	foeloe ngahônô	NA	tienduizend	ten thousand	sepuluh ribu	898	909	934	FALSE									TEN THOUSAND	2078	https://concepticon.clld.org/parameters/2078
the Nias 1911 list	1326	matonga	NA	een half	a half	setengah	899	910	935	FALSE									HALF	816	https://concepticon.clld.org/parameters/816
the Nias 1911 list	1327	samboea ni'o'ôfa	NA	een kwart	a quarter	seperempat	900	911	936	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	1328	samoeza	NA	eenmaal	once	sekali	901	912	937	FALSE									ONE TIME	374	https://concepticon.clld.org/parameters/374
the Nias 1911 list	1329	mendroea	NA	tweemaal	twice	dua kali	902	913	938	FALSE									TWICE	1546	https://concepticon.clld.org/parameters/1546
the Nias 1911 list	1330/1331	si ofôna	NA	de eerste <unsp.>	the first	pertama	903	914	939	FALSE									FIRST	728	https://concepticon.clld.org/parameters/728
the Nias 1911 list	1330/1331	si fôfôna	NA	de eerste <unsp.>	the first	pertama	903	914	939	FALSE									FIRST	728	https://concepticon.clld.org/parameters/728
the Nias 1911 list	1332/1333	si doea	NA	de tweede <unsp.>	the second	kedua	904	915	940	FALSE									SECOND	1384	https://concepticon.clld.org/parameters/1384
the Nias 1911 list	1332/1333	fanete zi fôfôna	NA	de tweede <unsp.>	the second	kedua	904	915	940	FALSE									SECOND	1384	https://concepticon.clld.org/parameters/1384
the Nias 1911 list	1336/1337	safoeria	NA	de laatste <unsp.>	the last	yang terakhir	905	916	942	FALSE									LAST (FINAL)	1529	https://concepticon.clld.org/parameters/1529
the Nias 1911 list	1338	he wa'oe	NA	hoeveel	how much, how many	berapa	825	842	943	FALSE									HOW MANY	822	https://concepticon.clld.org/parameters/822
the Nias 1911 list	1338	ere na	NA	hoeveel	how much, how many	berapa	825	842	943	FALSE									HOW MANY	822	https://concepticon.clld.org/parameters/822
the Nias 1911 list	1339	oja	104	veel	many, much	banyak	826	843	944	TRUE	many								MANY	1198	https://concepticon.clld.org/parameters/1198
the Nias 1911 list	1339	ato	104	veel	many, much	banyak	826	843	944	TRUE	many		ato				people		MANY	1198	https://concepticon.clld.org/parameters/1198
the Nias 1911 list	1340	ma'ifoe	NA	weinig	few, a little	sedikit	827	844	945	TRUE	few								A LITTLE	2924	https://concepticon.clld.org/parameters/2924
the Nias 1911 list	1340	lo oja'oja	NA	weinig	few, a little	sedikit	827	844	945	TRUE	few								A LITTLE	2924	https://concepticon.clld.org/parameters/2924
the Nias 1911 list	1341	jaŵa	NA	op	finished	habis	823	840	946	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	1347/1348	tôra	105	meer, meest <unsp.>			828	845	-	FALSE			tôra						NA	NA	NA
the Nias 1911 list	1347/1348	aja moroi tôra	105	meer, meest <unsp.>			828	845	-	FALSE			aja moroi tôra						NA	NA	NA
the Nias 1911 list	1347/1348	oja sibai	105	meer, meest <unsp.>			828	845	-	FALSE			oja sibai				very many/much		NA	NA	NA
the Nias 1911 list	1349	ambô	NA	minder	less	kurang	829	846	953	FALSE									FEW	1242	https://concepticon.clld.org/parameters/1242
the Nias 1911 list	1350	fefoe	NA	alle, alles	all	semua	830	847	954	TRUE									ALL	98	https://concepticon.clld.org/parameters/98
the Nias 1911 list	1351	jaŵa	NA	geheel	whole	sama sekali	-	-	955	FALSE									WHOLE	2277	https://concepticon.clld.org/parameters/2277
the Nias 1911 list	1356	samôsa	NA	enkele	a few, some	beberapa	832	849	-	TRUE	some								FEW	1242	https://concepticon.clld.org/parameters/1242
the Nias 1911 list	1356	samboea	NA	enkele	a few, some	beberapa	832	849	-	TRUE	some								FEW	1242	https://concepticon.clld.org/parameters/1242
the Nias 1911 list	1357	ja'o	106	ik	I	saya	837	853	960	TRUE							nominal accusative		I	1209	https://concepticon.clld.org/parameters/1209
the Nias 1911 list	1357	ndrao(do)	106	ik	I	saya	837	853	960	TRUE							nominal accusative		I	1209	https://concepticon.clld.org/parameters/1209
the Nias 1911 list	1358	ja'odo(i)	NA	ik zelf	I myself	saya sendiri	-	858	961	FALSE									I	1209	https://concepticon.clld.org/parameters/1209
the Nias 1911 list	1358	ja'odo andre	NA	ik zelf	I myself	saya sendiri	-	858	961	FALSE									I	1209	https://concepticon.clld.org/parameters/1209
the Nias 1911 list	1359	ja'oegô	106	gij (enk.) <jij>	you (sing.)	kamu, engkau	838	854	962	TRUE	thou						nominal accusative		THOU	1215	https://concepticon.clld.org/parameters/1215
the Nias 1911 list	1359	ndra'oegô	106	gij (enk.) <jij>	you (sing.)	kamu, engkau	838	854	962	TRUE	thou						nominal accusative		THOU	1215	https://concepticon.clld.org/parameters/1215
the Nias 1911 list	1362	ja'ami	NA	gijlieden	you	kamu sekalian	844	859	966	FALSE									YOU	1213	https://concepticon.clld.org/parameters/1213
the Nias 1911 list	1363	ja'ia	106	hij	he	ia, kata ganti orang ke III tunggal (laki-laki)	839	855	963	TRUE							nominal accusative		HE	1211	https://concepticon.clld.org/parameters/1211
the Nias 1911 list	1363	ia	106	hij	he	ia, kata ganti orang ke III tunggal (laki-laki)	839	855	963	TRUE							nominal accusative		HE	1211	https://concepticon.clld.org/parameters/1211
the Nias 1911 list	1365	ja'aga	107	wij (met insluiting der toegesproken persoon)	we (inclusive)	kita (kata ganti orang ke II jamak)	840	856	964	TRUE	we (incl.)		ja'aga						WE (INCLUSIVE)	1131	https://concepticon.clld.org/parameters/1131
the Nias 1911 list	1365	ndra'aga	107	wij (met insluiting der toegesproken persoon)	we (inclusive)	kita (kata ganti orang ke II jamak)	840	856	964	TRUE	we (incl.)		ndra'aga						WE (INCLUSIVE)	1131	https://concepticon.clld.org/parameters/1131
the Nias 1911 list	1365	ja'ita	107	wij (met insluiting der toegesproken persoon)	we (inclusive)	kita (kata ganti orang ke II jamak)	840	856	964	TRUE	we (incl.)		ja'ita						WE (INCLUSIVE)	1131	https://concepticon.clld.org/parameters/1131
the Nias 1911 list	1365	ita	107	wij (met insluiting der toegesproken persoon)	we (inclusive)	kita (kata ganti orang ke II jamak)	840	856	964	TRUE	we (incl.)		ita						WE (INCLUSIVE)	1131	https://concepticon.clld.org/parameters/1131
the Nias 1911 list	1366	ja'aga	NA	wij (met uitsluiting der toegesproken persoon)	we (exclusive)	kami (kata ganti orang ke II jamak)	841	857	965	TRUE	we (excl.)								WE (EXCLUSIVE)	1130	https://concepticon.clld.org/parameters/1130
the Nias 1911 list	1366	ndra'aga	NA	wij (met uitsluiting der toegesproken persoon)	we (exclusive)	kami (kata ganti orang ke II jamak)	841	857	965	TRUE	we (excl.)								WE (EXCLUSIVE)	1130	https://concepticon.clld.org/parameters/1130
